symbol,strategy,direction,entry_ms,exit_ms,entry_price,stop_price,tp_price,exit_price,qty,outcome,r_multiple,pnl_usdt,balance_before,balance_after
MORPHOUSDT,momentum,short,1767174300000,1767178800000,1.0922,1.0982736802335338,1.0800526395329326,1.0982736802335338,308.0,SL,-1.0,-1.87,93.57,91.7
XLMUSDT,volatility,short,1767177000000,1767178800000,0.207,0.2077471216213851,0.2055057567572298,0.2077471216213851,2454.0,SL,-1.0,-1.83,91.7,89.87
XRPUSDT,momentum,long,1767180600000,1767185100000,1.8795,1.8731136375611384,1.8922727248777231,1.8731136375611384,281.4,SL,-1.0,-1.8,89.87,88.07
HYPEUSDT,volatility,long,1767186900000,1767189600000,25.946,25.79829747785202,26.241405044295963,26.241405044295963,11.92,TP,2.0,3.52,88.07,91.59
HYPEUSDT,volatility,long,1767187800000,1767195000000,25.952,25.79791908657688,26.260161826846247,25.79791908657688,11.88,SL,-1.0,-1.83,91.59,89.76
HYPEUSDT,volatility,long,1767188700000,1767194100000,26.05,25.890210580392814,26.369578839214373,25.890210580392814,11.23,SL,-1.0,-1.8,89.76,87.96
DOTUSDT,momentum,long,1767189600000,1767191400000,1.8404,1.826145547641725,1.8689089047165501,1.826145547641725,123.4,SL,-1.0,-1.76,87.96,86.2
XRPUSDT,volatility,short,1767191400000,1767195000000,1.8676,1.8736454055252174,1.855509188949565,1.855509188949565,285.1,TP,2.0,3.45,86.2,89.65
XRPUSDT,volatility,short,1767192300000,1767195000000,1.8658,1.872024305130559,1.8533513897388818,1.8533513897388818,288.0,TP,2.0,3.59,89.65,93.24
DOGEUSDT,momentum,short,1767193200000,1767198600000,0.12178,0.12258553477426265,0.1201689304514747,0.1201689304514747,2314.0,TP,2.0,3.73,93.24,96.97
SUIUSDT,volatility,short,1767194100000,1767198600000,1.4352,1.4441948556646342,1.4172102886707316,1.4172102886707316,210.0,TP,2.0,3.88,96.97,100.85
LINKUSDT,volatility,short,1767195000000,1767198600000,12.373,12.44092932685097,12.237141346298058,12.237141346298058,29.6,TP,2.0,4.03,100.85,104.88
XLMUSDT,momentum,short,1767197700000,1767198600000,0.20321,0.2046678741255003,0.2002942517489994,0.2002942517489994,1438.0,TP,2.0,4.2,104.88,109.08
XLMUSDT,momentum,short,1767198600000,1767226500000,0.20005,0.20193516883082172,0.1962796623383566,0.20193516883082172,1157.0,SL,-1.0,-2.18,109.08,106.9
XRPUSDT,momentum,short,1767211200000,1767213900000,1.8166,1.8294829398789059,1.7908341202421882,1.8294829398789059,165.9,SL,-1.0,-2.14,106.9,104.76
BNBUSDT,momentum,long,1767229200000,1767241800000,868.7,865.1604357847455,875.7791284305092,865.1604357847455,0.59,SL,-1.0,-2.1,104.76,102.66
BNBUSDT,momentum,long,1767231900000,1767238200000,872.5,868.6741900215327,880.1516199569346,868.6741900215327,0.53,SL,-1.0,-2.05,102.66,100.61
WLFIUSDT,momentum,long,1767312900000,1767320100000,0.14793,0.14688538471626214,0.15001923056747574,0.14688538471626214,1926.0,SL,-1.0,-2.01,100.61,98.6
XLMUSDT,momentum,short,1767320100000,1767323700000,0.2055,0.20710909088888585,0.20228181822222827,0.20710909088888585,1225.0,SL,-1.0,-1.97,98.6,96.63
SKYUSDT,momentum,long,1767322800000,1767325500000,0.06142,0.06110205136786332,0.062055897264273366,0.06110205136786332,6070.0,SL,-1.0,-1.93,96.63,94.7
XLMUSDT,momentum,long,1767399300000,1767405600000,0.2254,0.22223188686522694,0.2317362262695461,0.22223188686522694,597.0,SL,-1.0,-1.89,94.7,92.81
SKYUSDT,volatility,long,1767401100000,1767406500000,0.06345,0.06309564402763028,0.06415871194473946,0.06309564402763028,5230.0,SL,-1.0,-1.86,92.81,90.95
SUIUSDT,momentum,long,1767403800000,1767423600000,1.6691,1.641656012847731,1.7239879743045379,1.641656012847731,60.0,SL,-1.0,-1.82,90.95,89.13
BNBUSDT,momentum,long,1767484800000,1767485700000,882.3,879.626948947596,887.6461021048078,879.626948947596,0.66,SL,-1.0,-1.78,89.13,87.35
ADAUSDT,volatility,long,1767486600000,1767495600000,0.3924,0.38980220438733065,0.3975955912253388,0.3975955912253388,672.0,TP,2.0,3.49,87.35,90.84
MORPHOUSDT,momentum,long,1767487500000,1767500100000,1.1688,1.1581821476270355,1.1900357047459291,1.1900357047459291,171.0,TP,2.0,3.63,90.84,94.47
MORPHOUSDT,momentum,long,1767488400000,1767492000000,1.1784,1.1667405656536758,1.201718868692648,1.1667405656536758,162.0,SL,-1.0,-1.89,94.47,92.58
ADAUSDT,momentum,long,1767495600000,1767513600000,0.3973,0.39310845045471715,0.40568309909056566,0.39310845045471715,441.0,SL,-1.0,-1.85,92.58,90.73
XRPUSDT,momentum,long,1767498300000,1767523500000,2.0565,2.04010252927443,2.0892949414511404,2.0892949414511404,110.6,TP,2.0,3.63,90.73,94.36
BNBUSDT,momentum,long,1767501000000,1767508200000,888.1,884.4647719999621,895.3704560000759,884.4647719999621,0.51,SL,-1.0,-1.89,94.36,92.47
ONDOUSDT,momentum,long,1767506400000,1767508200000,0.4394,0.43474819093476563,0.4487036181304688,0.43474819093476563,397.0,SL,-1.0,-1.85,92.47,90.62
XRPUSDT,volatility,long,1767519900000,1767528900000,2.0853,2.0699325996177285,2.1160348007645435,2.1160348007645435,117.9,TP,2.0,3.62,90.62,94.24
HYPEUSDT,volatility,long,1767522600000,1767528000000,25.313,25.11993793669247,25.699124126615057,25.11993793669247,9.76,SL,-1.0,-1.88,94.24,92.36
DOTUSDT,momentum,long,1767528000000,1767532500000,2.1662,2.1460218623471072,2.2065562753057852,2.1460218623471072,91.5,SL,-1.0,-1.85,92.36,90.51
DOGEUSDT,volatility,long,1767528900000,1767532500000,0.15342,0.15201491844685708,0.15623016310628585,0.15201491844685708,1288.0,SL,-1.0,-1.81,90.51,88.7
WLDUSDT,volatility,long,1767534300000,1767549600000,0.5966,0.5904633822397929,0.6088732355204143,0.6088732355204143,289.0,TP,2.0,3.55,88.7,92.25
DOTUSDT,volatility,long,1767544200000,1767550500000,2.1721,2.156085270848163,2.2041294583036737,2.156085270848163,115.2,SL,-1.0,-1.84,92.25,90.41
SUIUSDT,momentum,long,1767548700000,1767550500000,1.7409,1.7197808647861632,1.7831382704276733,1.7197808647861632,80.0,SL,-1.0,-1.81,90.41,88.6
SKYUSDT,volatility,short,1767551400000,1767559500000,0.06181,0.062160944064384396,0.0611081118712312,0.062160944064384396,5040.0,SL,-1.0,-1.77,88.6,86.83
SKYUSDT,momentum,short,1767553200000,1767558600000,0.0613,0.06184469079510859,0.06021061840978282,0.06184469079510859,3180.0,SL,-1.0,-1.74,86.83,85.09
ETCUSDT,volatility,long,1767571200000,1767574800000,12.847,12.75879188892068,13.02341622215864,13.02341622215864,19.2,TP,2.0,3.4,85.09,88.49
XRPUSDT,volatility,long,1767573000000,1767574800000,2.1025,2.089128248149595,2.1292435037008097,2.1292435037008097,132.3,TP,2.0,3.54,88.49,92.03
XRPUSDT,momentum,long,1767573900000,1767576600000,2.1113,2.09278735485188,2.14832529029624,2.14832529029624,99.4,TP,2.0,3.68,92.03,95.71
XRPUSDT,momentum,long,1767574800000,1767594600000,2.1296,2.1093954009338884,2.170009198132223,2.1093954009338884,94.7,SL,-1.0,-1.91,95.71,93.8
WLFIUSDT,volatility,long,1767575700000,1767582900000,0.17298,0.17138611848793683,0.17616776302412632,0.17138611848793683,1177.0,SL,-1.0,-1.88,93.8,91.92
DOTUSDT,volatility,long,1767576600000,1767586500000,2.1593,2.135062955372713,2.207774089254574,2.135062955372713,75.8,SL,-1.0,-1.84,91.92,90.08
WLFIUSDT,volatility,long,1767598200000,1767608100000,0.1744,0.17233540613185958,0.17852918773628085,0.17233540613185958,872.0,SL,-1.0,-1.8,90.08,88.28
HYPEUSDT,volatility,long,1767605400000,1767608100000,26.656,26.36008436372973,27.247831272540537,26.36008436372973,5.96,SL,-1.0,-1.77,88.28,86.51
DOGEUSDT,momentum,short,1767606300000,1767624300000,0.14686,0.14864756355037992,0.14328487289924013,0.14864756355037992,967.0,SL,-1.0,-1.73,86.51,84.78
BNBUSDT,momentum,long,1767608100000,1767643200000,904.1,898.8386911065977,914.6226177868047,914.6226177868047,0.32,TP,2.0,3.39,84.78,88.17
DOTUSDT,momentum,short,1767610800000,1767617100000,2.0979,2.1232632936332605,2.0471734127334793,2.1232632936332605,69.5,SL,-1.0,-1.76,88.17,86.41
SKYUSDT,momentum,long,1767613500000,1767615300000,0.06352,0.06305280761580609,0.0644543847683878,0.06305280761580609,3690.0,SL,-1.0,-1.73,86.41,84.68
ASTERUSDT,volatility,long,1767616200000,1767617100000,0.7659,0.7583030751188573,0.7810938497622855,0.7810938497622855,222.0,TP,2.0,3.39,84.68,88.07
ASTERUSDT,momentum,long,1767617100000,1767619800000,0.7782,0.7660799977662043,0.8024400044675915,0.7660799977662043,145.0,SL,-1.0,-1.76,88.07,86.31
MORPHOUSDT,momentum,short,1767619800000,1767623400000,1.138,1.1489484466889686,1.1161031066220626,1.1489484466889686,157.0,SL,-1.0,-1.73,86.31,84.58
SUIUSDT,volatility,short,1767621600000,1767623400000,1.6714,1.6857396611892885,1.642720677621423,1.6857396611892885,110.0,SL,-1.0,-1.69,84.58,82.89
ADAUSDT,volatility,long,1767623400000,1767625200000,0.4057,0.4012854391136516,0.4145291217726968,0.4012854391136516,375.0,SL,-1.0,-1.66,82.89,81.23
ADAUSDT,momentum,long,1767627000000,1767661200000,0.412,0.40492255402349725,0.42615489195300543,0.42615489195300543,229.0,TP,2.0,3.25,81.23,84.48
XRPUSDT,momentum,long,1767635100000,1767638700000,2.2059,2.177531220403736,2.262637559192529,2.262637559192529,59.5,TP,2.0,3.38,84.48,87.86
XLMUSDT,momentum,long,1767637800000,1767643200000,0.23982,0.23653440232186215,0.2463911953562757,0.2463911953562757,534.0,TP,2.0,3.51,87.86,91.37
LINKUSDT,momentum,long,1767638700000,1767659400000,13.864,13.681953576224686,14.22809284755063,13.681953576224686,10.0,SL,-1.0,-1.83,91.37,89.54
BNBUSDT,momentum,long,1767640500000,1767659400000,912.0,905.840671249504,924.318657500992,905.840671249504,0.29,SL,-1.0,-1.79,89.54,87.75
LINKUSDT,momentum,long,1767644100000,1767659400000,13.941,13.762561086008953,14.297877827982097,13.762561086008953,9.8,SL,-1.0,-1.76,87.75,86.0
LINKUSDT,momentum,long,1767645000000,1767657600000,14.049,13.858735294151169,14.429529411697661,13.858735294151169,9.0,SL,-1.0,-1.72,86.0,84.28
MORPHOUSDT,momentum,long,1767672000000,1767708000000,1.2334,1.2176675150039933,1.2648649699920136,1.2648649699920136,107.0,TP,2.0,3.37,84.28,87.65
WLFIUSDT,volatility,long,1767673800000,1767676500000,0.1765,0.1747841037772602,0.17993179244547958,0.1747841037772602,1021.0,SL,-1.0,-1.75,87.65,85.9
SKYUSDT,momentum,long,1767681000000,1767683700000,0.06449,0.06392158762815947,0.06562682474368108,0.06392158762815947,3020.0,SL,-1.0,-1.72,85.9,84.18
BNBUSDT,volatility,long,1767690000000,1767708000000,909.2,905.6345871402189,916.3308257195624,916.3308257195624,0.47,TP,2.0,3.37,84.18,87.55
BNBUSDT,momentum,long,1767690900000,1767713400000,912.8,907.7142507450328,922.9714985099342,922.9714985099342,0.34,TP,2.0,3.5,87.55,91.05
ASTERUSDT,momentum,long,1767700800000,1767713400000,0.7888,0.7784904696723495,0.8094190606553009,0.7784904696723495,176.0,SL,-1.0,-1.82,91.05,89.23
DOGEUSDT,volatility,long,1767703500000,1767708900000,0.15178,0.15074725744901657,0.15384548510196686,0.15384548510196686,1728.0,TP,2.0,3.57,89.23,92.8
WLFIUSDT,momentum,long,1767706200000,1767709800000,0.17812,0.1764501279545039,0.1814597440909922,0.1764501279545039,1111.0,SL,-1.0,-1.86,92.8,90.94
BNBUSDT,momentum,long,1767708000000,1767716100000,917.2,913.0071176541793,925.5857646916415,913.0071176541793,0.43,SL,-1.0,-1.82,90.94,89.12
BNBUSDT,momentum,long,1767708900000,1767713400000,921.2,916.6923235360237,930.2153529279528,916.6923235360237,0.39,SL,-1.0,-1.78,89.12,87.34
BNBUSDT,momentum,short,1767721500000,1767729600000,893.3,902.447607853646,875.0047842927079,902.447607853646,0.19,SL,-1.0,-1.75,87.34,85.59
DOTUSDT,momentum,long,1767734100000,1767790800000,2.2073,2.170237426818445,2.2814251463631106,2.170237426818445,46.1,SL,-1.0,-1.71,85.59,83.88
BNBUSDT,momentum,long,1767740400000,1767746700000,917.9,911.0603111766013,931.5793776467973,911.0603111766013,0.24,SL,-1.0,-1.68,83.88,82.2
WLFIUSDT,momentum,short,1767764700000,1767778200000,0.17042,0.17251287714348348,0.166234245713033,0.166234245713033,785.0,TP,2.0,3.29,82.2,85.49
ADAUSDT,volatility,long,1767770100000,1767775500000,0.4152,0.4121952817359183,0.42120943652816345,0.42120943652816345,569.0,TP,2.0,3.42,85.49,88.91
ADAUSDT,momentum,long,1767771000000,1767777300000,0.4173,0.4132227297682798,0.42545454046344044,0.4132227297682798,436.0,SL,-1.0,-1.78,88.91,87.13
ADAUSDT,volatility,long,1767771900000,1767776400000,0.4187,0.4156247582314806,0.42485048353703886,0.4156247582314806,566.0,SL,-1.0,-1.74,87.13,85.39
DOGEUSDT,momentum,long,1767772800000,1767775500000,0.15066,0.14907128997642807,0.15383742004714382,0.15383742004714382,1074.0,TP,2.0,3.42,85.39,88.81
DOGEUSDT,momentum,long,1767775500000,1767776400000,0.15336,0.1513432303492028,0.1573935393015944,0.1513432303492028,880.0,SL,-1.0,-1.78,88.81,87.03
WLFIUSDT,volatility,short,1767777300000,1767781800000,0.16827,0.1697374237732346,0.16533515245353078,0.1697374237732346,1186.0,SL,-1.0,-1.74,87.03,85.29
LINKUSDT,momentum,short,1767778200000,1767798900000,13.628,13.76543099545878,13.35313800908244,13.35313800908244,12.4,TP,2.0,3.41,85.29,88.7
ETCUSDT,momentum,short,1767790800000,1767854700000,12.909,13.031485601373824,12.664028797252355,12.664028797252355,14.4,TP,2.0,3.55,88.7,92.25
BNBUSDT,momentum,short,1767794400000,1767852900000,899.1,904.8576423012124,887.5847153975752,887.5847153975752,0.32,TP,2.0,3.69,92.25,95.94
SKYUSDT,momentum,short,1767795300000,1767816900000,0.06199,0.062443429471403605,0.0610831410571928,0.0610831410571928,4230.0,TP,2.0,3.84,95.94,99.78
XRPUSDT,momentum,short,1767798900000,1767852000000,2.1936,2.224066167505233,2.132667664989534,2.132667664989534,65.5,TP,2.0,3.99,99.78,103.77
HYPEUSDT,volatility,long,1767813300000,1767821400000,27.002,26.648723914954182,27.708552170091632,26.648723914954182,5.87,SL,-1.0,-2.08,103.77,101.69
ADAUSDT,volatility,short,1767816900000,1767827700000,0.3998,0.4039185328258065,0.391562934348387,0.4039185328258065,493.0,SL,-1.0,-2.03,101.69,99.66
SUIUSDT,volatility,short,1767819600000,1767834900000,1.812,1.833429890351508,1.769140219296984,1.833429890351508,90.0,SL,-1.0,-1.99,99.66,97.67
HYPEUSDT,volatility,short,1767822300000,1767825000000,26.573,26.921870228694573,25.875259542610856,26.921870228694573,5.59,SL,-1.0,-1.95,97.67,95.72
XRPUSDT,volatility,short,1767825900000,1767835800000,2.1683,2.186396411283295,2.1321071774334093,2.186396411283295,105.7,SL,-1.0,-1.91,95.72,93.81
MORPHOUSDT,volatility,long,1767827700000,1767831300000,1.2387,1.2290703235310132,1.2579593529379733,1.2290703235310132,194.0,SL,-1.0,-1.88,93.81,91.93
XRPUSDT,volatility,short,1767831300000,1767833100000,2.1514,2.170193964229657,2.113812071540687,2.170193964229657,97.8,SL,-1.0,-1.84,91.93,90.09
MORPHOUSDT,momentum,long,1767834900000,1767838500000,1.2468,1.2347327645104464,1.2709344709791068,1.2347327645104464,149.0,SL,-1.0,-1.8,90.09,88.29
ADAUSDT,volatility,short,1767843000000,1767845700000,0.3969,0.40068261953856305,0.38933476092287383,0.40068261953856305,466.0,SL,-1.0,-1.77,88.29,86.52
WLDUSDT,volatility,short,1767843900000,1767850200000,0.5882,0.5940345445905756,0.5765309108188487,0.5940345445905756,296.5,SL,-1.0,-1.73,86.52,84.79
WLDUSDT,volatility,short,1767844800000,1767846600000,0.5869,0.5927999342626773,0.5751001314746453,0.5927999342626773,287.4,SL,-1.0,-1.7,84.79,83.09
XRPUSDT,momentum,short,1767852000000,1767873600000,2.131,2.1564958668474405,2.0800082663051183,2.0800082663051183,65.1,TP,2.0,3.32,83.09,86.41
MORPHOUSDT,momentum,short,1767852900000,1767877200000,1.2062,1.2204043885395095,1.1777912229209808,1.1777912229209808,121.0,TP,2.0,3.46,86.41,89.87
XRPUSDT,momentum,short,1767854700000,1767888000000,2.1073,2.13326145024192,2.05537709951616,2.13326145024192,69.2,SL,-1.0,-1.8,89.87,88.07
WLFIUSDT,momentum,long,1767860100000,1767866400000,0.17305,0.17026667961110306,0.1786166407777939,0.17026667961110306,632.0,SL,-1.0,-1.76,88.07,86.31
SKYUSDT,momentum,short,1767873600000,1767876300000,0.05983,0.06034217411649103,0.05880565176701794,0.05880565176701794,3370.0,TP,2.0,3.45,86.31,89.76
SKYUSDT,momentum,short,1767874500000,1767877200000,0.05961,0.0601398759653131,0.058550248069373804,0.058550248069373804,3380.0,TP,2.0,3.59,89.76,93.35
SKYUSDT,momentum,short,1767875400000,1767888900000,0.05902,0.059612027682076456,0.0578359446358471,0.0578359446358471,3150.0,TP,2.0,3.73,93.35,97.08
SKYUSDT,momentum,short,1767876300000,1767892500000,0.05869,0.05930688284764242,0.05745623430471516,0.05745623430471516,3140.0,TP,2.0,3.88,97.08,100.96
MORPHOUSDT,momentum,short,1767877200000,1767885300000,1.1762,1.1911682045743908,1.1462635908512182,1.1911682045743908,134.0,SL,-1.0,-2.02,100.96,98.94
BNBUSDT,volatility,short,1767881700000,1767883500000,880.2,884.4667691615276,871.6664616769449,884.4667691615276,0.46,SL,-1.0,-1.98,98.94,96.96
XRPUSDT,volatility,short,1767882600000,1767883500000,2.0678,2.0879811492004716,2.027437701599057,2.0879811492004716,96.0,SL,-1.0,-1.94,96.96,95.02
BNBUSDT,volatility,short,1767902400000,1767904200000,885.6,889.4679228827013,877.8641542345975,889.4679228827013,0.49,SL,-1.0,-1.9,95.02,93.12
MORPHOUSDT,volatility,long,1767907800000,1767917700000,1.2169,1.2068548688269598,1.2369902623460807,1.2068548688269598,185.0,SL,-1.0,-1.86,93.12,91.26
BNBUSDT,volatility,long,1767921300000,1767922200000,895.0,891.8560116583205,901.2879766833589,891.8560116583205,0.58,SL,-1.0,-1.83,91.26,89.43
XRPUSDT,volatility,short,1767922200000,1767924000000,2.1151,2.1340228893013213,2.0772542213973573,2.1340228893013213,94.5,SL,-1.0,-1.79,89.43,87.64
HYPEUSDT,volatility,short,1768003200000,1768006800000,24.915,25.126604163403176,24.491791673193646,24.491791673193646,8.28,TP,2.0,3.51,87.64,91.15
HYPEUSDT,volatility,short,1768004100000,1768006800000,24.911,25.144025294588666,24.444949410822673,24.444949410822673,7.82,TP,2.0,3.65,91.15,94.8
HYPEUSDT,volatility,short,1768005000000,1768012200000,24.871,25.10763063068947,24.397738738621054,24.397738738621054,8.01,TP,2.0,3.79,94.8,98.59
BNBUSDT,momentum,long,1768011300000,1768016700000,900.6,897.3314018497189,907.1371963005623,907.1371963005623,0.6,TP,2.0,3.94,98.59,102.53
ASTERUSDT,volatility,short,1768012200000,1768016700000,0.7079,0.7125536598145126,0.6985926803709748,0.7125536598145126,440.0,SL,-1.0,-2.05,102.53,100.48
ADAUSDT,momentum,short,1768014000000,1768037400000,0.3868,0.3900163894002183,0.3803672211995633,0.3900163894002183,624.0,SL,-1.0,-2.01,100.48,98.47
BNBUSDT,momentum,long,1768015800000,1768036500000,905.2,901.5185261107493,912.5629477785014,901.5185261107493,0.53,SL,-1.0,-1.97,98.47,96.5
BNBUSDT,momentum,long,1768016700000,1768018500000,907.4,903.4529171028386,915.2941657943228,903.4529171028386,0.48,SL,-1.0,-1.93,96.5,94.57
XRPUSDT,momentum,short,1768017600000,1768028400000,2.0816,2.0961066308612057,2.052586738277588,2.0961066308612057,130.3,SL,-1.0,-1.89,94.57,92.68
MORPHOUSDT,momentum,long,1768023900000,1768034700000,1.2826,1.2664180513447638,1.3149638973104723,1.3149638973104723,114.0,TP,2.0,3.71,92.68,96.39
DOTUSDT,momentum,long,1768028400000,1768032000000,2.113,2.0950916164929305,2.148816767014139,2.0950916164929305,107.6,SL,-1.0,-1.93,96.39,94.46
SUIUSDT,volatility,long,1768035600000,1768038300000,1.8162,1.8035492460367075,1.841501507926585,1.841501507926585,140.0,TP,2.0,3.78,94.46,98.24
SUIUSDT,momentum,long,1768036500000,1768053600000,1.832,1.813951447474019,1.8680971050519621,1.813951447474019,100.0,SL,-1.0,-1.96,98.24,96.28
SUIUSDT,volatility,long,1768037400000,1768044600000,1.8368,1.8228161866336916,1.8647676267326168,1.8228161866336916,130.0,SL,-1.0,-1.93,96.28,94.35
WLDUSDT,momentum,long,1768045500000,1768055400000,0.5854,0.5808342057850585,0.5945315884298831,0.5808342057850585,413.2,SL,-1.0,-1.89,94.35,92.46
ONDOUSDT,momentum,long,1768049100000,1768052700000,0.4068,0.40441253714266256,0.41157492571467486,0.40441253714266256,774.0,SL,-1.0,-1.85,92.46,90.61
DOTUSDT,volatility,long,1768051800000,1768053600000,2.1285,2.1170244838650287,2.151451032269942,2.1170244838650287,157.9,SL,-1.0,-1.81,90.61,88.8
XRPUSDT,volatility,short,1768053600000,1768064400000,2.0882,2.095906880189699,2.072786239620602,2.095906880189699,230.4,SL,-1.0,-1.78,88.8,87.02
HYPEUSDT,volatility,short,1768054500000,1768063500000,24.399,24.53671054556984,24.123578908860324,24.123578908860324,12.63,TP,2.0,3.48,87.02,90.5
HYPEUSDT,volatility,short,1768056300000,1768067100000,24.305,24.454008072455625,24.006983855088748,24.006983855088748,12.14,TP,2.0,3.62,90.5,94.12
WLFIUSDT,volatility,short,1768058100000,1768062600000,0.16681,0.1678892505639246,0.16465149887215086,0.1678892505639246,1744.0,SL,-1.0,-1.88,94.12,92.24
ASTERUSDT,momentum,long,1768059900000,1768072500000,0.7235,0.7183845836988445,0.7337308326023111,0.7337308326023111,360.0,TP,2.0,3.69,92.24,95.93
ASTERUSDT,volatility,long,1768063500000,1768072500000,0.7238,0.7196851480181962,0.7320297039636077,0.7320297039636077,466.0,TP,2.0,3.84,95.93,99.77
ASTERUSDT,volatility,long,1768064400000,1768067100000,0.7265,0.7222933517311821,0.7349132965376358,0.7222933517311821,474.0,SL,-1.0,-2.0,99.77,97.77
XLMUSDT,momentum,short,1768067100000,1768071600000,0.22566,0.2269007636014679,0.22317847279706418,0.2269007636014679,1575.0,SL,-1.0,-1.96,97.77,95.81
DOGEUSDT,volatility,short,1768068000000,1768072500000,0.13962,0.1400888172637968,0.1386823654724064,0.1400888172637968,4087.0,SL,-1.0,-1.92,95.81,93.89
BNBUSDT,momentum,long,1768069800000,1768078800000,913.0,908.7912647522312,921.4174704955376,908.7912647522312,0.44,SL,-1.0,-1.88,93.89,92.01
ASTERUSDT,momentum,long,1768072500000,1768077900000,0.7374,0.7304556141104595,0.7512887717790813,0.7304556141104595,264.0,SL,-1.0,-1.84,92.01,90.17
ASTERUSDT,momentum,long,1768073400000,1768076100000,0.7429,0.7354230702454266,0.7578538595091467,0.7354230702454266,241.0,SL,-1.0,-1.8,90.17,88.37
WLFIUSDT,momentum,short,1768081500000,1768101300000,0.1672,0.16822424023924865,0.16515151952150267,0.16822424023924865,1725.0,SL,-1.0,-1.77,88.37,86.6
WLFIUSDT,volatility,short,1768082400000,1768089600000,0.1671,0.1678647387380482,0.1655705225239036,0.1655705225239036,2264.0,TP,2.0,3.46,86.6,90.06
XRPUSDT,volatility,short,1768085100000,1768086900000,2.0849,2.0916603980454633,2.071379203909074,2.0916603980454633,266.4,SL,-1.0,-1.8,90.06,88.26
SKYUSDT,volatility,long,1768089600000,1768093200000,0.05891,0.05862970436973722,0.059470591260525556,0.059470591260525556,6290.0,TP,2.0,3.53,88.26,91.79
SKYUSDT,volatility,long,1768090500000,1768095900000,0.05896,0.058678296914755984,0.05952340617048803,0.05952340617048803,6510.0,TP,2.0,3.67,91.79,95.46
SKYUSDT,volatility,long,1768092300000,1768097700000,0.05914,0.058863046829560006,0.05969390634087998,0.05969390634087998,6890.0,TP,2.0,3.82,95.46,99.28
MORPHOUSDT,momentum,long,1768101300000,1768108500000,1.3018,1.294163713049081,1.317072573901838,1.294163713049081,260.0,SL,-1.0,-1.99,99.28,97.29
LINKUSDT,volatility,long,1768104000000,1768104900000,13.238,13.195997691627797,13.322004616744405,13.195997691627797,46.3,SL,-1.0,-1.95,97.29,95.34
