start,open,high,low,close,volume
1774742400000,0.15425,0.15467,0.15399,0.15399,423025.0
1774743300000,0.15399,0.1541,0.15282,0.1532,517494.0
1774744200000,0.1532,0.15335,0.15259,0.15263,346527.0
1774745100000,0.15263,0.15288,0.15232,0.15279,223999.0
1774746000000,0.15279,0.15285,0.1524,0.15246,130765.0
1774746900000,0.15246,0.15402,0.15246,0.15398,133411.0
1774747800000,0.15398,0.15422,0.15373,0.15409,96608.0
1774748700000,0.15409,0.15461,0.154,0.15461,131829.0
1774749600000,0.15461,0.15466,0.15377,0.15377,108489.0
1774750500000,0.15377,0.15385,0.15333,0.15379,141268.0
1774751400000,0.15379,0.15548,0.15374,0.15469,1003137.0
1774752300000,0.15469,0.1547,0.15424,0.15435,116510.0
1774753200000,0.15435,0.15468,0.15395,0.15396,72215.0
1774754100000,0.15396,0.15441,0.15385,0.15411,337985.0
1774755000000,0.15411,0.15461,0.15411,0.15427,43340.0
1774755900000,0.15427,0.15505,0.15427,0.15491,38167.0
1774756800000,0.15491,0.15519,0.15477,0.15492,115262.0
1774757700000,0.15492,0.15492,0.15444,0.15456,152859.0
1774758600000,0.15456,0.15485,0.15452,0.15463,64259.0
1774759500000,0.15463,0.15495,0.15447,0.15478,76879.0
1774760400000,0.15478,0.15578,0.15478,0.15561,140608.0
1774761300000,0.15561,0.15561,0.15513,0.15516,22812.0
1774762200000,0.15516,0.1552,0.15466,0.15488,109256.0
1774763100000,0.15488,0.1553,0.15481,0.15505,37229.0
1774764000000,0.15505,0.15621,0.15505,0.15604,274712.0
1774764900000,0.15604,0.15708,0.15566,0.15579,274248.0
1774765800000,0.15579,0.15695,0.15574,0.15628,90077.0
1774766700000,0.15628,0.15699,0.15619,0.15699,35337.0
1774767600000,0.15699,0.15699,0.15633,0.15683,119628.0
1774768500000,0.15683,0.15719,0.15639,0.15678,68847.0
1774769400000,0.15678,0.15747,0.15669,0.1567,166415.0
1774770300000,0.1567,0.15674,0.15622,0.15645,314052.0
1774771200000,0.15645,0.15672,0.15565,0.15573,117495.0
1774772100000,0.15573,0.15596,0.15545,0.15596,68675.0
1774773000000,0.15596,0.15612,0.15551,0.15592,96451.0
1774773900000,0.15592,0.15596,0.1552,0.15523,32451.0
1774774800000,0.15523,0.1563,0.15491,0.15504,570341.0
1774775700000,0.15504,0.15529,0.15469,0.155,200126.0
1774776600000,0.155,0.15528,0.15472,0.15496,97866.0
1774777500000,0.15496,0.15535,0.15496,0.15522,133672.0
1774778400000,0.15522,0.15535,0.15476,0.15532,156253.0
1774779300000,0.15532,0.15542,0.15513,0.1552,83842.0
1774780200000,0.1552,0.1552,0.15365,0.15468,820554.0
1774781100000,0.15468,0.15531,0.15468,0.15489,191183.0
1774782000000,0.15489,0.15499,0.15416,0.15423,157401.0
1774782900000,0.15423,0.1546,0.15411,0.1543,105354.0
1774783800000,0.1543,0.15431,0.15366,0.15383,140144.0
1774784700000,0.15383,0.15436,0.15342,0.15359,241193.0
1774785600000,0.15359,0.15376,0.15323,0.15346,384154.0
1774786500000,0.15346,0.15376,0.15323,0.15337,100255.0
1774787400000,0.15337,0.15366,0.15305,0.15311,45388.0
1774788300000,0.15311,0.15367,0.15298,0.15319,259288.0
1774789200000,0.15319,0.15326,0.15214,0.15222,270628.0
1774790100000,0.15222,0.15302,0.15195,0.15256,125928.0
1774791000000,0.15256,0.1529,0.15246,0.15255,29805.0
1774791900000,0.15255,0.15256,0.15218,0.15243,27846.0
1774792800000,0.15243,0.15252,0.15215,0.15231,72033.0
1774793700000,0.15231,0.15256,0.15208,0.15222,81153.0
1774794600000,0.15222,0.15252,0.15203,0.1524,81869.0
1774795500000,0.1524,0.15266,0.15214,0.15226,92761.0
1774796400000,0.15226,0.15288,0.15226,0.15271,160153.0
1774797300000,0.15271,0.15292,0.15226,0.15226,55801.0
1774798200000,0.15226,0.15246,0.15182,0.15229,107353.0
1774799100000,0.15229,0.15243,0.15214,0.15221,118233.0
1774800000000,0.15221,0.15229,0.15151,0.15151,124366.0
1774800900000,0.15151,0.15205,0.15099,0.15151,381823.0
1774801800000,0.15151,0.15162,0.1512,0.15133,124977.0
1774802700000,0.15133,0.15146,0.15069,0.15127,325461.0
1774803600000,0.15127,0.15161,0.15127,0.15136,69844.0
1774804500000,0.15136,0.15136,0.1506,0.15064,187056.0
1774805400000,0.15064,0.15112,0.15054,0.15112,120129.0
1774806300000,0.15112,0.15112,0.15052,0.15066,51682.0
1774807200000,0.15066,0.15143,0.15059,0.15121,103024.0
1774808100000,0.15121,0.1527,0.15111,0.15136,549185.0
1774809000000,0.15136,0.15144,0.15105,0.15119,50470.0
1774809900000,0.15119,0.15167,0.15118,0.15144,31450.0
1774810800000,0.15144,0.15147,0.1508,0.15124,164597.0
1774811700000,0.15124,0.15141,0.15063,0.15063,146009.0
1774812600000,0.15063,0.15064,0.14906,0.14993,1127313.0
1774813500000,0.14993,0.14995,0.14929,0.14946,97082.0
1774814400000,0.14946,0.15006,0.14946,0.14975,217384.0
1774815300000,0.14975,0.15082,0.14967,0.15037,180588.0
1774816200000,0.15037,0.15048,0.15005,0.15018,49605.0
1774817100000,0.15018,0.15055,0.1501,0.15055,37757.0
1774818000000,0.15055,0.15138,0.15036,0.15041,352904.0
1774818900000,0.15041,0.15063,0.15026,0.15039,37513.0
1774819800000,0.15039,0.15075,0.15039,0.15041,31168.0
1774820700000,0.15041,0.15119,0.15041,0.15106,53905.0
1774821600000,0.15106,0.15112,0.15026,0.15046,115317.0
1774822500000,0.15046,0.15071,0.15046,0.15071,24516.0
1774823400000,0.15071,0.15094,0.14958,0.14965,217015.0
1774824300000,0.14965,0.15055,0.14888,0.15036,387476.0
1774825200000,0.15036,0.15144,0.15029,0.15109,402927.0
1774826100000,0.15109,0.1511,0.15061,0.15083,43316.0
1774827000000,0.15083,0.15094,0.1506,0.15072,41493.0
1774827900000,0.15072,0.15117,0.1507,0.15099,69817.0
1774828800000,0.15099,0.15147,0.15076,0.15137,86858.0
1774829700000,0.15137,0.15388,0.15137,0.15339,320932.0
1774830600000,0.15339,0.154,0.15239,0.1524,148947.0
1774831500000,0.1524,0.15269,0.15215,0.15248,118182.0
1774832400000,0.15248,0.15307,0.15244,0.15259,98864.0
1774833300000,0.15259,0.15271,0.15247,0.15252,29191.0
1774834200000,0.15252,0.15308,0.15252,0.15285,106742.0
1774835100000,0.15285,0.15299,0.1527,0.15278,57213.0
1774836000000,0.15278,0.15279,0.15243,0.15268,88844.0
1774836900000,0.15268,0.15268,0.15239,0.15239,13740.0
1774837800000,0.15239,0.15354,0.15236,0.15354,21102.0
1774838700000,0.15354,0.15381,0.15315,0.15315,76654.0
1774839600000,0.15315,0.15365,0.15276,0.15365,52763.0
1774840500000,0.15365,0.15459,0.15365,0.15439,109498.0
1774841400000,0.15439,0.15457,0.15394,0.15394,40232.0
1774842300000,0.15394,0.15414,0.15364,0.15364,22098.0
1774843200000,0.15364,0.1538,0.15357,0.15368,47982.0
1774844100000,0.15368,0.1544,0.15368,0.15431,48957.0
1774845000000,0.15431,0.15431,0.15365,0.15387,95121.0
1774845900000,0.15387,0.15405,0.15381,0.15392,39711.0
1774846800000,0.15392,0.15392,0.15341,0.15349,37400.0
1774847700000,0.15349,0.15349,0.15322,0.15335,21676.0
1774848600000,0.15335,0.15369,0.15335,0.15369,69214.0
1774849500000,0.15369,0.15392,0.15364,0.15388,17857.0
1774850400000,0.15388,0.15388,0.15339,0.15339,40530.0
1774851300000,0.15339,0.15339,0.15292,0.15298,63535.0
1774852200000,0.15298,0.15298,0.15251,0.15263,191058.0
1774853100000,0.15263,0.15263,0.15189,0.15195,84137.0
1774854000000,0.15195,0.15278,0.15195,0.15272,74206.0
1774854900000,0.15272,0.15293,0.15272,0.15283,39032.0
1774855800000,0.15283,0.1532,0.15235,0.15254,107530.0
1774856700000,0.15254,0.15288,0.15247,0.15267,16376.0
1774857600000,0.15267,0.15276,0.1524,0.15264,22234.0
1774858500000,0.15264,0.15279,0.15259,0.15271,18444.0
1774859400000,0.15271,0.15312,0.15271,0.15294,52062.0
1774860300000,0.15294,0.15308,0.15288,0.15308,14149.0
1774861200000,0.15308,0.1532,0.15204,0.15229,71775.0
1774862100000,0.15229,0.15233,0.15193,0.15201,112029.0
1774863000000,0.15201,0.1521,0.15185,0.15186,29599.0
1774863900000,0.15186,0.15235,0.15181,0.15234,82704.0
1774864800000,0.15234,0.15265,0.15205,0.15262,55455.0
1774865700000,0.15262,0.15268,0.15247,0.15259,15025.0
1774866600000,0.15259,0.15272,0.15233,0.15252,27586.0
1774867500000,0.15252,0.15252,0.15149,0.15154,195464.0
1774868400000,0.15154,0.15205,0.15149,0.15191,77330.0
1774869300000,0.15191,0.15241,0.15148,0.15166,181923.0
1774870200000,0.15166,0.15195,0.15154,0.15187,21272.0
1774871100000,0.15187,0.15221,0.15169,0.15206,145969.0
1774872000000,0.15206,0.15406,0.15191,0.15391,880864.0
1774872900000,0.15391,0.15391,0.15324,0.15324,481206.0
1774873800000,0.15324,0.15338,0.15265,0.15276,275580.0
1774874700000,0.15276,0.15359,0.15275,0.15314,120096.0
1774875600000,0.15314,0.15318,0.15238,0.15259,45826.0
1774876500000,0.15259,0.15259,0.15129,0.15163,174186.0
1774877400000,0.15163,0.15179,0.15149,0.15178,70814.0
1774878300000,0.15178,0.15263,0.15177,0.15241,134189.0
1774879200000,0.15241,0.15264,0.15204,0.15223,104496.0
1774880100000,0.15223,0.15261,0.15223,0.15249,107794.0
1774881000000,0.15249,0.15297,0.1524,0.15279,164197.0
1774881900000,0.15279,0.15374,0.15272,0.15367,190303.0
1774882800000,0.15367,0.15368,0.15248,0.15264,278789.0
1774883700000,0.15264,0.15287,0.15254,0.15277,70338.0
1774884600000,0.15277,0.15388,0.15274,0.15369,157256.0
1774885500000,0.15369,0.15378,0.1533,0.15339,188249.0
1774886400000,0.15339,0.15364,0.15292,0.15306,125848.0
1774887300000,0.15306,0.15334,0.15289,0.15314,90963.0
1774888200000,0.15314,0.15349,0.15314,0.15335,46774.0
1774889100000,0.15335,0.15387,0.15322,0.15357,134485.0
1774890000000,0.15357,0.15367,0.153,0.15317,105951.0
1774890900000,0.15317,0.15318,0.1528,0.15308,98649.0
1774891800000,0.15308,0.15343,0.1529,0.15296,65948.0
1774892700000,0.15296,0.15307,0.15284,0.15298,22563.0
1774893600000,0.15298,0.15304,0.15167,0.15276,359658.0
1774894500000,0.15276,0.15298,0.15189,0.15216,314943.0
1774895400000,0.15216,0.1523,0.15211,0.15216,39076.0
1774896300000,0.15216,0.15216,0.15026,0.15144,755355.0
1774897200000,0.15144,0.15178,0.15083,0.15101,108279.0
1774898100000,0.15101,0.15186,0.15027,0.15151,280883.0
1774899000000,0.15151,0.15183,0.15127,0.15183,74018.0
1774899900000,0.15183,0.15218,0.15172,0.15206,75937.0
1774900800000,0.15206,0.15226,0.15185,0.15222,73047.0
1774901700000,0.15222,0.15232,0.15166,0.15166,108578.0
1774902600000,0.15166,0.15207,0.15166,0.15168,23446.0
1774903500000,0.15168,0.15187,0.15164,0.15179,28963.0
1774904400000,0.15179,0.15183,0.15112,0.15123,186001.0
1774905300000,0.15123,0.15123,0.15058,0.15087,59629.0
1774906200000,0.15087,0.15141,0.15082,0.15138,48821.0
1774907100000,0.15138,0.15138,0.15101,0.15122,53406.0
1774908000000,0.15122,0.15138,0.15088,0.15109,45876.0
1774908900000,0.15109,0.15123,0.15106,0.1512,14252.0
1774909800000,0.1512,0.1512,0.15064,0.15089,47798.0
1774910700000,0.15089,0.1511,0.15076,0.151,24803.0
1774911600000,0.151,0.15105,0.14685,0.14719,2902451.0
1774912500000,0.14719,0.14754,0.14685,0.14713,325016.0
1774913400000,0.14713,0.14787,0.14691,0.14771,152883.0
1774914300000,0.14771,0.14782,0.14753,0.14776,128830.0
1774915200000,0.14776,0.14786,0.14734,0.14734,50653.0
1774916100000,0.14734,0.14848,0.14703,0.14819,539220.0
1774917000000,0.14819,0.14927,0.14798,0.14874,686985.0
1774917900000,0.14874,0.14908,0.14869,0.14895,44467.0
1774918800000,0.14895,0.14898,0.14862,0.14884,93636.0
1774919700000,0.14884,0.14916,0.14877,0.149,55752.0
